Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000-01,25,CHH,NBA,SF,42,0,11.2,1.6,3.2,0.485,0,0,0,1.6,3.2,0.489,0.485,0.8,1,0.744,0.7,1.5,2.2,0.6,0.2,0.1,0.6,1.4,3.9
2001-02,26,CHH,NBA,SF,79,41,24.2,4.7,9.7,0.483,0,0,0.5,4.7,9.6,0.483,0.484,1.4,1.9,0.747,1.3,2.4,3.7,1.2,0.7,0.2,1.2,2.2,10.8
2002-03,27,NYK,NBA,SF,38,0,10.7,2.2,5,0.442,0,0,0,2.2,5,0.444,0.442,1.1,1.3,0.824,0.8,1,1.8,0.7,0.2,0.1,0.8,1.2,5.5
2003-04,28,TOT,NBA,PF-SF,57,4,13.7,2.6,5.7,0.45,0,0.1,0,2.6,5.7,0.454,0.45,0.8,1,0.81,1.1,1.4,2.5,0.7,0.3,0.1,0.8,1.6,6
2003-04,28,ATL,NBA,PF,27,0,11.1,2.3,5.1,0.457,0,0,NA,2.3,5.1,0.457,0.457,0.6,0.7,0.842,1,1.4,2.3,0.6,0.4,0.3,0.9,1.8,5.3
2003-04,28,ORL,NBA,SF,8,0,10.4,1.4,3.4,0.407,0,0,NA,1.4,3.4,0.407,0.407,0.9,1.1,0.778,1,0.8,1.8,0.5,0.1,0,0,1.1,3.6
2003-04,28,CLE,NBA,SF,22,4,18,3.3,7.4,0.451,0,0.1,0,3.3,7.2,0.459,0.451,1.1,1.4,0.8,1.4,1.6,3,0.8,0.2,0,1,1.6,7.7
2004-05,29,NOH,NBA,SF,68,51,29.7,6.1,12.8,0.478,0,0,0,6.1,12.8,0.479,0.478,2,2.4,0.806,1.9,2.5,4.4,1.6,0.5,0.2,1.6,2.8,14.2
2005-06,30,PHI,NBA,PF,22,0,10.8,1.8,3.6,0.5,0,0,NA,1.8,3.6,0.5,0.5,0.6,0.7,0.867,1,0.9,1.9,0.3,0.4,0.2,0.5,1.5,4.2
Career,NA,,NBA,,306,96,19,3.7,7.7,0.474,0,0,0.111,3.7,7.7,0.475,0.474,1.2,1.6,0.786,1.2,1.8,3.1,1,0.4,0.2,1,1.9,8.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,CHH,NBA,,121,41,19.7,3.6,7.4,0.483,0,0,0.333,3.6,7.4,0.484,0.484,1.2,1.6,0.746,1.1,2.1,3.2,1,0.6,0.2,1,1.9,8.4
1 season,NA,NOH,NBA,,68,51,29.7,6.1,12.8,0.478,0,0,0,6.1,12.8,0.479,0.478,2,2.4,0.806,1.9,2.5,4.4,1.6,0.5,0.2,1.6,2.8,14.2
1 season,NA,NYK,NBA,,38,0,10.7,2.2,5,0.442,0,0,0,2.2,5,0.444,0.442,1.1,1.3,0.824,0.8,1,1.8,0.7,0.2,0.1,0.8,1.2,5.5
1 season,NA,ATL,NBA,,27,0,11.1,2.3,5.1,0.457,0,0,NA,2.3,5.1,0.457,0.457,0.6,0.7,0.842,1,1.4,2.3,0.6,0.4,0.3,0.9,1.8,5.3
1 season,NA,CLE,NBA,,22,4,18,3.3,7.4,0.451,0,0.1,0,3.3,7.2,0.459,0.451,1.1,1.4,0.8,1.4,1.6,3,0.8,0.2,0,1,1.6,7.7
1 season,NA,PHI,NBA,,22,0,10.8,1.8,3.6,0.5,0,0,NA,1.8,3.6,0.5,0.5,0.6,0.7,0.867,1,0.9,1.9,0.3,0.4,0.2,0.5,1.5,4.2
1 season,NA,ORL,NBA,,8,0,10.4,1.4,3.4,0.407,0,0,NA,1.4,3.4,0.407,0.407,0.9,1.1,0.778,1,0.8,1.8,0.5,0.1,0,0,1.1,3.6
