Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2000-01,25,CHH,NBA,SF,42,0,469,7.6,15.6,0.485,0,0.1,0,7.6,15.5,0.489,3.7,4.9,0.744,3.3,7.2,10.5,2.7,1,0.6,3.1,6.9,18.8,NA,102,102
2001-02,26,CHH,NBA,SF,79,41,1912,10.3,21.4,0.483,0,0.1,0.5,10.3,21.3,0.483,3.1,4.2,0.747,2.9,5.3,8.1,2.6,1.7,0.5,2.7,4.9,23.8,NA,103,106
2002-03,27,NYK,NBA,SF,38,0,405,11,24.8,0.442,0,0.1,0,11,24.7,0.444,5.5,6.7,0.824,4.2,5,9.1,3.4,0.8,0.4,4.2,6,27.4,NA,97,109
2003-04,28,TOT,NBA,PF-SF,57,4,780,10,22.2,0.45,0,0.2,0,10,21.9,0.454,3.2,3.9,0.81,4.3,5.4,9.7,2.6,1,0.5,3,6.3,23.1,NA,99,109
2003-04,28,ATL,NBA,PF,27,0,300,11.1,24.3,0.457,0,0,NA,11.1,24.3,0.457,2.8,3.3,0.842,4.6,6.5,11.1,3,1.8,1.2,4.2,8.5,25,NA,95,106
2003-04,28,ORL,NBA,SF,8,0,83,7,17.2,0.407,0,0,NA,7,17.2,0.407,4.5,5.7,0.778,5.1,3.8,8.9,2.5,0.6,0,0,5.7,18.5,NA,116,115
2003-04,28,CLE,NBA,SF,22,4,397,9.7,21.6,0.451,0,0.4,0,9.7,21.2,0.459,3.2,4,0.8,4,4.8,8.8,2.3,0.5,0.1,2.8,4.8,22.6,NA,99,109
2004-05,29,NOH,NBA,SF,68,51,2017,11.3,23.6,0.478,0,0.1,0,11.3,23.6,0.479,3.6,4.5,0.806,3.5,4.6,8.1,3,1,0.4,3,5.2,26.2,NA,102,111
2005-06,30,PHI,NBA,PF,22,0,237,8.7,17.5,0.5,0,0,NA,8.7,17.5,0.5,2.8,3.3,0.867,5,4.2,9.2,1.5,1.7,0.9,2.2,7,20.3,NA,110,110
Career,NA,,NBA,,306,96,5820,10.4,21.9,0.474,0,0.1,0.111,10.3,21.8,0.475,3.5,4.5,0.786,3.5,5.1,8.6,2.8,1.2,0.5,3,5.5,24.2,NA,102,108
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,CHH,NBA,,121,41,2381,9.8,20.2,0.483,0,0.1,0.333,9.8,20.2,0.484,3.2,4.3,0.746,3,5.6,8.6,2.7,1.5,0.5,2.8,5.3,22.8,NA,103,105
1 season,NA,NOH,NBA,,68,51,2017,11.3,23.6,0.478,0,0.1,0,11.3,23.6,0.479,3.6,4.5,0.806,3.5,4.6,8.1,3,1,0.4,3,5.2,26.2,NA,102,111
1 season,NA,NYK,NBA,,38,0,405,11,24.8,0.442,0,0.1,0,11,24.7,0.444,5.5,6.7,0.824,4.2,5,9.1,3.4,0.8,0.4,4.2,6,27.4,NA,97,109
1 season,NA,ATL,NBA,,27,0,300,11.1,24.3,0.457,0,0,NA,11.1,24.3,0.457,2.8,3.3,0.842,4.6,6.5,11.1,3,1.8,1.2,4.2,8.5,25,NA,95,106
1 season,NA,CLE,NBA,,22,4,397,9.7,21.6,0.451,0,0.4,0,9.7,21.2,0.459,3.2,4,0.8,4,4.8,8.8,2.3,0.5,0.1,2.8,4.8,22.6,NA,99,109
1 season,NA,PHI,NBA,,22,0,237,8.7,17.5,0.5,0,0,NA,8.7,17.5,0.5,2.8,3.3,0.867,5,4.2,9.2,1.5,1.7,0.9,2.2,7,20.3,NA,110,110
1 season,NA,ORL,NBA,,8,0,83,7,17.2,0.407,0,0,NA,7,17.2,0.407,4.5,5.7,0.778,5.1,3.8,8.9,2.5,0.6,0,0,5.7,18.5,NA,116,115
