,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2005-06,23,TOR,NBA,43:13,7,18,2,4,6,15,7,8,4,8,9,5,3,3,4,6,19,13.4
2006-07,24,TOR,NBA,40:30,8,17,3,4,8,17,10,11,4,11,12,5,2,1,3,6,19,16.7
2007-08,25,TOR,NBA,33:48,5,11,1,1,5,11,7,8,3,6,6,4,1,0,3,5,13,11.5
2008-09,26,TOR,NBA,38:23,11,19,1,2,10,18,8,9,5,10,12,4,2,3,4,6,24,24.0
2009-10,27,DEN,NBA,31:33,7,15,1,2,7,14,6,7,4,6,8,2,2,2,3,5,20,14.5
2010-11,28,CLE,NBA,29:26,6,11,2,4,5,10,3,5,2,6,6,2,2,3,3,5,14,10.4
Career,,,,43:13,11,19,3,4,10,18,10,11,5,11,12,5,3,3,4,6,24,24.0
4 Seasons,,TOR,NBA,43:13,11,19,3,4,10,18,10,11,5,11,12,5,3,3,4,6,24,24.0
1 Season,,DEN,NBA,31:33,7,15,1,2,7,14,6,7,4,6,8,2,2,2,3,5,20,14.5
1 Season,,CLE,NBA,29:26,6,11,2,4,5,10,3,5,2,6,6,2,2,3,3,5,14,10.4
