Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1971-72,22,PTC,ABA,SF,53,NA,598,9,14.3,0.629,0,0.1,0,9,14.1,0.634,2.1,3.2,0.66,4.9,4.1,9,2.5,NA,3,6,20
Career,NA,,ABA,,53,NA,598,9,14.3,0.629,0,0.1,0,9,14.1,0.634,2.1,3.2,0.66,4.9,4.1,9,2.5,NA,3,6,20
