Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1971-72,22,PTC,ABA,SF,53,598,19.6,0.64,0.008,0.224,12.6,10.4,11.5,9.6,NA,16.1,18.9,NA,2.2,0,2.2,0.174
Career,NA,,ABA,,53,598,19.6,0.64,0.008,0.224,12.6,10.4,11.5,9.6,NA,16.1,18.9,NA,2.2,0,2.2,0.174
