Season,Team,Lg,Salary
2006-07,Memphis Grizzlies,NBA,"$412,718"
2007-08,Memphis Grizzlies,NBA,"$219,533"
2008-09,Cleveland Cavaliers,NBA,"$797,581"
Career,(may be incomplete),,"$1,429,832"
