Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Tarence Kinsey,,0.9,0.6,0
Tony Bennett,91.4,0.9,0.7,0
Stan Pietkiewicz,89.4,1,0.6,0
Kris Dunn,88.2,0.9,0.6,0.1
JaKarr Sampson,86.6,0.8,0.6,0.1
Patty Mills,85.6,0.9,0.7,0
Zoran Planinić,85.0,0.8,0.7,0.1
Sundiata Gaines,84.9,1,0.5,-0.1
Phil Rollins,83.6,1.1,0.7,0.1
Brooks Thompson,83.4,1.1,0.6,0.1
Bobby Lewis,81.4,1,0.7,-0.1
