,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1994-95,26,CHI,NBA,,0,2,0,1,0,1,0,0,1,2,2,0,0,0,1,2,0,0.7
1996-97,28,LAL,NBA,4:26,1,1,0,0,1,1,1,2,0,1,1,1,0,0,0,2,2,1.6
1997-98,29,LAL,NBA,28:50,3,5,0,0,3,5,3,4,6,8,10,2,3,1,3,6,7,9.1
1999-00,31,PHO,NBA,31:03,4,6,0,0,4,6,3,6,6,5,11,2,2,3,3,5,8,8.5
2001-02,33,PHI,NBA,23:04,1,3,0,0,1,3,2,2,4,1,5,2,1,2,2,3,3,4.0
Career,,,,31:03,4,6,0,1,4,6,3,6,6,8,11,2,3,3,3,6,8,9.1
2 Seasons,,LAL,NBA,28:50,3,5,0,0,3,5,3,4,6,8,10,2,3,1,3,6,7,9.1
1 Season,,PHO,NBA,31:03,4,6,0,0,4,6,3,6,6,5,11,2,2,3,3,5,8,8.5
1 Season,,CHI,NBA,,0,2,0,1,0,1,0,0,1,2,2,0,0,0,1,2,0,0.7
1 Season,,PHI,NBA,23:04,1,3,0,0,1,3,2,2,4,1,5,2,1,2,2,3,3,4.0
