,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,32,TOT,NBA,PF,68,1305,,,3%,80%,17%,-12.0,-9.9,31,22,75,12,35,0,126,4,27
2000-01,32,PHO,NBA,PF,30,387,,,6%,78%,16%,-0.5,-3.2,6,2,27,8,8,0,18,2,5
2000-01,32,GSW,NBA,PF,38,918,,,2%,81%,17%,-16.9,-9.4,25,20,48,4,27,0,108,2,22
2001-02,33,PHI,NBA,PF,72,1426,,,1%,89%,10%,-3.5,-8.6,21,8,78,12,18,0,96,5,18
2002-03,34,CHI,NBA,C,50,836,,,,32%,68%,-0.3,+6.5,23,10,69,6,15,0,109,4,10
2003-04,35,TOT,NBA,PF-C,62,1050,,,,57%,43%,-0.6,+5.3,23,8,79,5,13,0,124,3,9
2003-04,35,CHI,NBA,PF,46,756,,,,63%,37%,-0.5,+8.0,19,7,45,4,11,0,98,2,6
2003-04,35,TOR,NBA,C,16,294,,,,41%,59%,-0.9,+2.6,4,1,34,1,2,0,26,1,3
Career,,,NBA,,252,4617,,,1%,69%,30%,-4.7,-3.1,98,48,301,35,81,0,455,16,64
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CHI,NBA,,96,1592,,,,47%,53%,-0.4,+7.2,42,17,114,10,26,0,207,6,16
1 season,,PHI,NBA,,72,1426,,,1%,89%,10%,-3.5,-8.6,21,8,78,12,18,0,96,5,18
1 season,,GSW,NBA,,38,918,,,2%,81%,17%,-16.9,-9.4,25,20,48,4,27,0,108,2,22
1 season,,PHO,NBA,,30,387,,,6%,78%,16%,-0.5,-3.2,6,2,27,8,8,0,18,2,5
1 season,,TOR,NBA,,16,294,,,,41%,59%,-0.9,+2.6,4,1,34,1,2,0,26,1,3
