,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,22,POR,NBA,PF,63,707,,,1%,98%,1%,+4.7,+0.9,0,7,49,5,23,5,33,6,8
2010-11,23,TOT,NBA,PF,78,1637,,,30%,69%,1%,-3.2,-2.1,21,12,104,9,22,5,97,4,22
2010-11,23,POR,NBA,PF,56,1108,,,,98%,1%,-2.3,-5.3,11,8,84,8,15,4,71,2,14
2010-11,23,CHA,NBA,PF,22,529,,,92%,8%,,-5.3,-0.8,10,4,20,1,7,1,26,2,8
2011-12,24,MEM,NBA,PF,64,1124,,,2%,97%,2%,-1.5,-5.9,13,5,48,7,32,1,85,8,12
2012-13,25,MIN,NBA,PF,80,2010,,,16%,82%,2%,-1.9,+0.7,23,19,73,9,43,5,158,3,33
2013-14,26,MIN,NBA,PF,81,1635,,,4%,89%,7%,-0.5,-5.1,16,14,87,9,31,7,201,9,15
2014-15,27,NOP,NBA,PF,66,1652,,,69%,31%,,+1.3,-0.2,12,9,54,8,21,4,113,2,24
2015-16,28,NOP,NBA,SF,80,1971,,2%,74%,24%,1%,-6.1,-4.5,11,15,95,5,39,7,175,6,24
2016-17,29,NOP,NBA,PF,66,1649,,,21%,78%,,-0.4,+2.6,16,4,54,6,12,4,86,3,18
2017-18,30,TOT,NBA,SF,73,1562,,,50%,33%,16%,-0.6,+0.5,16,7,63,2,25,5,124,7,24
2017-18,30,NOP,NBA,SF,51,1115,,,70%,30%,,+0.5,-1.8,4,5,36,1,16,3,65,3,15
2017-18,30,BRK,NBA,SF,22,447,,,,43%,57%,-3.4,+0.7,12,2,27,1,9,2,59,4,9
2018-19,31,SAS,NBA,PF,64,928,,3%,57%,41%,,-7.8,-13.0,16,4,46,2,8,5,113,0,8
Career,,,NBA,,715,14875,,1%,35%,62%,3%,-1.8,-2.2,144,96,673,62,256,48,1185,48,188
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,NOP,NBA,,263,6387,,1%,58%,41%,,-1.6,-1.1,43,33,239,20,88,18,439,14,81
2 seasons,,MIN,NBA,,161,3645,,,11%,85%,4%,-1.3,-1.9,39,33,160,18,74,12,359,12,48
2 seasons,,POR,NBA,,119,1815,,,,98%,1%,+0.4,-2.9,11,15,133,13,38,9,104,8,22
1 season,,MEM,NBA,,64,1124,,,2%,97%,2%,-1.5,-5.9,13,5,48,7,32,1,85,8,12
1 season,,SAS,NBA,,64,928,,3%,57%,41%,,-7.8,-13.0,16,4,46,2,8,5,113,0,8
1 season,,CHA,NBA,,22,529,,,92%,8%,,-5.3,-0.8,10,4,20,1,7,1,26,2,8
1 season,,BRK,NBA,,22,447,,,,43%,57%,-3.4,+0.7,12,2,27,1,9,2,59,4,9
