,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2009-10,22,POR,NBA,PF,5,42,.600,11.8,.933,.333,.067,.133,.400,.067,.643,.800,1.000,.500,.500,.000,.667,.067,1,,.000,,0,0
2011-12,24,MEM,NBA,PF,7,49,.364,9.3,1.000,.364,.182,.182,.273,.000,.364,.750,.500,.000,.000,,.500,.091,1,,,,0,0
2014-15,27,NOP,NBA,PF,4,75,.818,10.0,1.000,.455,.000,.182,.364,.000,.818,1.000,,1.000,.500,,.667,.182,2,,,,0,0
2018-19,31,SAS,NBA,PF,5,13,.667,18.7,.333,.000,.333,.000,.000,.667,.000,,.000,,,1.000,,.000,0,1.000,.000,,0,0
Career,,,NBA,,21,179,.600,11.1,.925,.350,.100,.150,.325,.075,.595,.857,.500,.500,.385,.667,.636,.100,4,1.000,.000,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,MEM,NBA,,7,49,.364,9.3,1.000,.364,.182,.182,.273,.000,.364,.750,.500,.000,.000,,.500,.091,1,,,,0,0
1 season,,POR,NBA,,5,42,.600,11.8,.933,.333,.067,.133,.400,.067,.643,.800,1.000,.500,.500,.000,.667,.067,1,,.000,,0,0
1 season,,SAS,NBA,,5,13,.667,18.7,.333,.000,.333,.000,.000,.667,.000,,.000,,,1.000,,.000,0,1.000,.000,,0,0
1 season,,NOP,NBA,,4,75,.818,10.0,1.000,.455,.000,.182,.364,.000,.818,1.000,,1.000,.500,,.667,.182,2,,,,0,0
