,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2009-10,22,POR,NBA,11:53,3,5,0,1,3,5,5,6,3,3,5,0,2,0,3,3,11,7.1
2011-12,24,MEM,NBA,12:56,2,5,0,0,2,5,0,0,2,2,4,0,1,1,1,1,4,4.3
2014-15,27,NOP,NBA,25:35,4,4,0,0,4,4,2,2,2,6,8,2,2,2,0,3,10,12.9
2018-19,31,SAS,NBA,5:11,1,1,1,1,0,1,0,0,1,2,3,0,0,0,0,0,3,3.3
Career,,,,25:35,4,5,1,1,4,5,5,6,3,6,8,2,2,2,3,3,11,12.9
1 Season,,MEM,NBA,12:56,2,5,0,0,2,5,0,0,2,2,4,0,1,1,1,1,4,4.3
1 Season,,POR,NBA,11:53,3,5,0,1,3,5,5,6,3,3,5,0,2,0,3,3,11,7.1
1 Season,,SAS,NBA,5:11,1,1,1,1,0,1,0,0,1,2,3,0,0,0,0,0,3,3.3
1 Season,,NOP,NBA,25:35,4,4,0,0,4,4,2,2,2,6,8,2,2,2,0,3,10,12.9
