,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2011-12,21,OKC,NBA,PG,45,501,92%,8%,,,,+2.7,-4.7,16,9,15,4,8,3,169,1,11
2012-13,22,OKC,NBA,PG,70,993,73%,27%,,,,+7.1,-3.5,30,12,33,4,26,1,282,6,13
2013-14,23,OKC,NBA,PG,80,2277,83%,17%,,,,+7.7,+2.0,90,49,49,19,63,9,755,12,57
2014-15,24,TOT,NBA,PG,77,2268,74%,26%,,,,+2.4,+2.8,100,48,53,28,84,13,1051,23,69
2014-15,24,OKC,NBA,PG,50,1398,57%,43%,,,,+1.4,-1.0,50,26,39,14,43,7,478,12,27
2014-15,24,DET,NBA,PG,27,870,100%,,,,,+3.9,+6.9,50,22,14,14,41,6,573,11,42
2015-16,25,DET,NBA,PG,79,2424,100%,,,,,+2.2,+4.6,109,81,72,21,113,18,1150,30,69
2016-17,26,DET,NBA,PG,52,1424,98%,2%,,,,-9.1,-11.9,74,21,55,12,53,14,633,14,31
2017-18,27,DET,NBA,PG,45,1201,100%,,,,,+1.3,+2.1,54,28,25,6,56,8,582,11,26
2018-19,28,DET,NBA,PG,82,2289,92%,8%,,,,+1.1,+3.3,88,29,72,19,75,18,821,25,40
2019-20,29,TOT,NBA,PG,23,556,90%,10%,,,,+7.8,+7.2,24,10,15,3,14,4,237,8,14
2019-20,29,DET,NBA,PG,14,381,87%,13%,,,,+4.8,+10.1,16,5,8,0,9,3,165,6,9
2019-20,29,LAC,NBA,PG,9,175,97%,3%,,,,+13.9,+7.9,8,5,7,3,5,1,72,2,5
Career,,,NBA,,553,13933,89%,11%,,,,+2.3,+1.0,585,287,389,116,492,88,5680,130,330
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,DET,NBA,,299,8589,97%,3%,,,,+0.2,+1.6,391,186,246,72,347,67,3924,97,217
4 seasons,,OKC,NBA,,245,5169,75%,25%,,,,+5.4,-0.5,186,96,136,41,140,20,1684,31,108
1 season,,LAC,NBA,,9,175,97%,3%,,,,+13.9,+7.9,8,5,7,3,5,1,72,2,5
