,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2011-12,21,OKC,NBA,PG,45,501,.321,15.0,.610,.264,.107,.094,.145,.390,.392,.452,.353,.200,.435,.210,.158,.025,3,.692,.242,.133,2,0
2012-13,22,OKC,NBA,PG,70,993,.458,13.7,.680,.292,.166,.083,.138,.320,.566,.747,.519,.333,.378,.231,.176,.040,12,.833,.163,.412,6,0
2013-14,23,OKC,NBA,PG,80,2277,.440,12.8,.733,.286,.197,.116,.134,.267,.477,.599,.417,.387,.382,.339,.197,.032,27,.663,.127,.452,10,0
2014-15,24,TOT,NBA,PG,77,2268,.434,12.5,.758,.268,.197,.119,.171,.242,.477,.618,.418,.429,.359,.299,.131,.024,22,.486,.091,.227,3,0
2014-15,24,OKC,NBA,PG,50,1398,.432,13.4,.726,.236,.186,.099,.205,.274,.490,.596,.505,.491,.356,.278,.146,.030,15,.500,.114,.222,0,0
2014-15,24,DET,NBA,PG,27,870,.436,11.3,.802,.312,.212,.148,.124,.198,.460,.641,.315,.371,.365,.337,.110,.017,7,.464,.048,.250,3,0
2015-16,25,DET,NBA,PG,79,2424,.434,11.9,.732,.280,.219,.122,.109,.268,.464,.575,.381,.480,.331,.353,.064,.011,13,.415,.117,.385,2,0
2016-17,26,DET,NBA,PG,52,1424,.419,13.4,.728,.232,.207,.129,.161,.272,.442,.510,.371,.437,.440,.359,.073,.012,6,.455,.130,.292,3,0
2017-18,27,DET,NBA,PG,45,1201,.426,13.7,.707,.156,.251,.172,.128,.293,.475,.600,.434,.515,.351,.308,.088,.009,3,.577,.142,.417,3,0
2018-19,28,DET,NBA,PG,82,2289,.421,16.5,.550,.138,.206,.113,.094,.450,.464,.583,.394,.432,.480,.369,.187,.016,14,.793,.172,.407,4,0
2019-20,29,TOT,NBA,PG,23,556,.416,15.5,.560,.171,.233,.105,.051,.440,.431,.591,.400,.296,.308,.398,.161,.008,2,.644,.159,.444,0,0
2019-20,29,DET,NBA,PG,14,381,.384,15.3,.586,.162,.237,.126,.061,.414,.388,.531,.362,.320,.250,.378,.111,.010,2,.548,.122,.400,0,0
2019-20,29,LAC,NBA,PG,9,175,.525,15.9,.475,.203,.220,.034,.017,.525,.607,.750,.538,.000,1.000,.452,.294,.000,0,.857,.258,.500,0,0
Career,,,NBA,,553,13933,.428,13.6,.690,.234,.207,.121,.128,.310,.469,.591,.405,.433,.386,.336,.129,.019,102,.611,.141,.373,33,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,DET,NBA,,299,8589,.425,13.6,.682,.217,.219,.130,.116,.318,.458,.575,.384,.449,.391,.354,.101,.013,45,.591,.138,.385,15,0
4 seasons,,OKC,NBA,,245,5169,.431,13.3,.712,.271,.181,.104,.156,.288,.489,.613,.455,.395,.375,.288,.176,.032,57,.646,.142,.333,18,0
1 season,,LAC,NBA,,9,175,.525,15.9,.475,.203,.220,.034,.017,.525,.607,.750,.538,.000,1.000,.452,.294,.000,0,.857,.258,.500,0,0
