,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1982-83,24,WSB,NBA,,2,3,0,0,2,3,0,2,,,6,1,,,,6,4,
1983-84,25,SAS,NBA,,1,1,0,0,1,1,0,2,3,1,4,1,0,0,1,2,2,1.5
Career,,,,,2,3,0,0,2,3,0,2,,,6,1,,,,6,4,
1 Season,,WSB,NBA,,2,3,0,0,2,3,0,2,,,6,1,,,,6,4,
1 Season,,SAS,NBA,,1,1,0,0,1,1,0,2,3,1,4,1,0,0,1,2,2,1.5
