Season,Team,Lg,Salary
2014-15,Orlando Magic,NBA,"$2,397,840"
2015-16,Orlando Magic,NBA,"$2,505,720"
2016-17,Orlando Magic,NBA,"$2,613,600"
2017-18,Phoenix Suns,NBA,"$3,332,340"
2018-19,New Orleans Pelicans,NBA,"$3,000,000"
Career,(may be incomplete),,"$13,849,500"
