,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1997-98,24,PHI,NBA,21:33,3,6,0,0,3,6,5,6,3,4,7,1,2,1,2,2,11,8.2
Career,,,,21:33,3,6,0,0,3,6,5,6,3,4,7,1,2,1,2,2,11,8.2
