Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Roderick McDonald,,0.5,0.5,0.2
Greg Foster,90.3,0.6,0.5,0.2
Obinna Ekezie,89.2,0.5,0.4,0.2
DeMarre Carroll,86.5,0.5,0.5,0.1
Anthony Cook,83.6,0.5,0.4,0.1
Alex Poythress,82.6,0.5,0.3,0.1
Troy Williams,79.7,0.5,0.4,0.4
Jamal Sampson,79.4,0.5,0.4,0
Bill Curley,78.6,0.7,0.5,0.2
Henry James,77.3,0.6,0.3,0.2
Hank McDowell,77.2,0.7,0.4,0.1
