Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983-84,22,DAL,NBA,PG,10,NA,226,21,54,0.389,3,8,0.375,18,46,0.391,0.417,5,7,0.714,8,12,20,28,11,2,6,16,50
1984-85,23,DAL,NBA,PG,4,0,132,10,21,0.476,1,3,0.333,9,18,0.5,0.5,5,7,0.714,1,11,12,20,6,1,4,12,26
1985-86,24,DAL,NBA,PG,10,10,348,57,107,0.533,8,14,0.571,49,93,0.527,0.57,12,16,0.75,13,6,19,76,23,0,23,27,134
1986-87,25,DAL,NBA,PG,4,4,123,20,40,0.5,2,9,0.222,18,31,0.581,0.525,24,30,0.8,2,10,12,27,7,0,5,7,66
1987-88,26,DAL,NBA,PG,17,17,602,89,202,0.441,9,36,0.25,80,166,0.482,0.463,43,59,0.729,11,32,43,121,32,5,32,44,230
1989-90,28,DAL,NBA,PG,3,3,119,21,48,0.438,5,16,0.313,16,32,0.5,0.49,11,16,0.688,2,6,8,23,4,0,12,13,58
1993-94,32,NYK,NBA,PG,23,22,750,99,231,0.429,29,85,0.341,70,146,0.479,0.491,36,56,0.643,13,41,54,103,42,1,41,63,263
1994-95,33,NYK,NBA,PG,11,11,388,56,109,0.514,27,47,0.574,29,62,0.468,0.638,18,24,0.75,5,33,38,62,11,1,26,29,157
1995-96,34,NYK,NBA,PG,8,8,293,29,82,0.354,11,35,0.314,18,47,0.383,0.421,11,15,0.733,0,17,17,38,10,1,14,24,80
1998-99,37,LAL,NBA,PG,7,0,113,13,31,0.419,1,10,0.1,12,21,0.571,0.435,3,6,0.5,1,9,10,15,2,0,4,2,30
Career,NA,,NBA,,97,75,3094,415,925,0.449,96,263,0.365,319,662,0.482,0.501,168,236,0.712,56,177,233,513,148,11,167,237,1094
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,DAL,NBA,,48,34,1550,218,472,0.462,28,86,0.326,190,386,0.492,0.492,100,135,0.741,37,77,114,295,83,8,82,119,564
3 seasons,NA,NYK,NBA,,42,41,1431,184,422,0.436,67,167,0.401,117,255,0.459,0.515,65,95,0.684,18,91,109,203,63,3,81,116,500
1 season,NA,LAL,NBA,,7,0,113,13,31,0.419,1,10,0.1,12,21,0.571,0.435,3,6,0.5,1,9,10,15,2,0,4,2,30
