,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1995-96,23,IND,NBA,,1,4,1,1,1,4,6,6,2,2,3,2,3,1,2,3,8,7.2
1996-97,24,IND,NBA,29:12,8,10,3,5,5,6,8,10,3,6,6,5,3,3,2,5,21,20.3
1997-98,25,IND,NBA,29:33,5,9,3,5,4,8,7,9,1,5,6,3,3,1,2,5,20,18.8
1998-99,26,IND,NBA,17:08,2,5,1,4,2,3,2,2,1,2,3,2,0,0,1,2,5,3.2
1999-00,27,CHI,NBA,42:17,8,18,3,6,5,12,11,11,1,8,9,7,4,1,3,5,20,18.8
2000-01,28,CHI,NBA,51:51,9,15,4,9,5,10,8,9,3,10,10,13,5,2,4,5,28,32.5
2001-02,29,CHI,NBA,45:10,7,10,2,5,7,8,5,6,3,8,10,5,3,1,3,6,18,13.9
2002-03,30,CHI,NBA,31:56,4,8,1,3,4,7,4,4,2,6,7,5,3,1,3,4,11,8.9
2003-04,31,MIN,NBA,34:17,7,10,4,6,6,7,6,6,3,12,12,5,3,1,3,4,21,18.1
2004-05,32,MIN,NBA,29:03,5,9,3,6,4,6,8,8,2,7,7,7,4,2,2,4,15,15.7
Career,,,,51:51,9,18,4,9,7,12,11,11,3,12,12,13,5,3,4,6,28,32.5
4 Seasons,,CHI,NBA,51:51,9,18,4,9,7,12,11,11,3,10,10,13,5,2,4,6,28,32.5
2 Seasons,,MIN,NBA,34:17,7,10,4,6,6,7,8,8,3,12,12,7,4,2,3,4,21,18.1
4 Seasons,,IND,NBA,29:33,8,10,3,5,5,8,8,10,3,6,6,5,3,3,2,5,21,20.3
