,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,28,CHI,NBA,SG,74,2247,9%,79%,12%,,,-9.6,+1.7,50,16,80,6,61,0,554,7,17
2001-02,29,CHI,NBA,SG,79,1408,6%,91%,3%,,,-7.6,+3.0,22,9,43,1,30,0,291,5,18
2002-03,30,CHI,NBA,SG,63,784,6%,92%,2%,,,+1.3,+8.3,17,7,31,1,10,0,152,1,5
2003-04,31,MIN,NBA,SG,79,1804,4%,95%,2%,,,+4.2,-3.6,28,13,68,1,37,0,234,2,10
2004-05,32,MIN,NBA,SG,76,1272,,99%,1%,,,+7.0,+7.9,13,4,50,1,24,0,184,5,7
Career,,,NBA,,371,7515,5%,90%,5%,,,-2.0,+2.4,130,49,272,10,162,0,1415,20,57
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,CHI,NBA,,216,4439,8%,85%,7%,,,-7.0,+3.3,89,32,154,8,101,0,997,13,40
2 seasons,,MIN,NBA,,155,3076,2%,96%,1%,,,+5.3,+1.2,41,17,118,2,61,0,418,7,17
