,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2015-16,23,LAL,NBA,SF,29,599,.310,18.1,.444,.143,.063,.087,.151,.556,.339,.389,.125,.455,.316,.286,.684,.008,1,.950,.314,.318,0,0
2016-17,24,TOT,NBA,SF,11,159,.360,18.3,.460,.140,.100,.060,.160,.540,.478,.571,.400,.333,.500,.259,.545,.040,2,.571,.148,.500,0,0
2016-17,24,NOP,NBA,SF,9,143,.341,18.2,.415,.171,.098,.049,.098,.585,.471,.571,.500,.000,.500,.250,.625,.049,2,.667,.167,.500,0,0
2016-17,24,ORL,NBA,SF,2,16,.444,18.9,.667,.000,.111,.111,.444,.333,.500,,.000,1.000,.500,.333,.333,.000,0,.000,.000,,0,0
2017-18,25,MIN,NBA,SF,1,4,1.000,22.0,.000,.000,.000,.000,.000,1.000,,,,,,1.000,,.000,0,1.000,1.000,1.000,0,0
Career,,,NBA,,41,762,.328,18.2,.446,.141,.073,.079,.153,.554,.380,.440,.231,.429,.370,.286,.633,.017,3,.857,.276,.370,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,LAL,NBA,,29,599,.310,18.1,.444,.143,.063,.087,.151,.556,.339,.389,.125,.455,.316,.286,.684,.008,1,.950,.314,.318,0,0
1 season,,NOP,NBA,,9,143,.341,18.2,.415,.171,.098,.049,.098,.585,.471,.571,.500,.000,.500,.250,.625,.049,2,.667,.167,.500,0,0
1 season,,ORL,NBA,,2,16,.444,18.9,.667,.000,.111,.111,.444,.333,.500,,.000,1.000,.500,.333,.333,.000,0,.000,.000,,0,0
1 season,,MIN,NBA,,1,4,1.000,22.0,.000,.000,.000,.000,.000,1.000,,,,,,1.000,,.000,0,1.000,1.000,1.000,0,0
