,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2015-16,23,LAL,NBA,35:03,4,9,3,5,2,6,2,3,1,6,7,3,2,2,3,4,10,8.8
2016-17,24,TOT,NBA,29:22,4,10,2,4,3,6,0,0,2,5,6,2,2,1,2,4,9,8.1
2016-17,24,NOP,NBA,29:22,4,10,2,4,3,6,0,0,2,5,6,2,2,1,2,4,9,8.1
2016-17,24,ORL,NBA,12:00,3,7,1,3,2,4,0,0,2,4,4,2,0,0,1,1,7,4.5
2017-18,25,MIN,NBA,3:44,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3.4
Career,,,,35:03,4,10,3,5,3,6,2,3,2,6,7,3,2,2,3,4,10,8.8
1 Season,,LAL,NBA,35:03,4,9,3,5,2,6,2,3,1,6,7,3,2,2,3,4,10,8.8
1 Season,,NOP,NBA,29:22,4,10,2,4,3,6,0,0,2,5,6,2,2,1,2,4,9,8.1
1 Season,,ORL,NBA,12:00,3,7,1,3,2,4,0,0,2,4,4,2,0,0,1,1,7,4.5
1 Season,,MIN,NBA,3:44,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3.4
