Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1976-77,21,BOS,NBA,SF,25,NA,138,8.7,23.3,0.375,2.9,5.5,0.529,3.2,5.5,8.7,1.6,3.2,1,NA,8.7,20.4,NA,NA,94
1977-78,22,DEN,NBA,SF,2,NA,10,4.4,13.3,0.333,0,0,NA,4.4,8.9,13.3,4.4,0,0,0,17.7,8.9,NA,101,103
Career,NA,,NBA,,27,NA,148,8.4,22.6,0.373,2.7,5.1,0.529,3.3,5.7,9,1.8,3,0.9,0,9.3,19.6,NA,101,95
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,BOS,NBA,,25,NA,138,8.7,23.3,0.375,2.9,5.5,0.529,3.2,5.5,8.7,1.6,3.2,1,NA,8.7,20.4,NA,NA,94
1 season,NA,DEN,NBA,,2,NA,10,4.4,13.3,0.333,0,0,NA,4.4,8.9,13.3,4.4,0,0,0,17.7,8.9,NA,101,103
