Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1966-67,25,SFW,NBA,SG,2,8,-3.8,0,NA,0,NA,NA,NA,12.9,NA,NA,NA,0,0,0,-0.228
1967-68,26,SFW,NBA,SG,10,226,18.8,0.514,NA,0.314,NA,NA,NA,16.3,NA,NA,NA,0.4,0.1,0.5,0.117
Career,NA,,NBA,,12,234,18,0.506,NA,0.308,NA,NA,NA,16.2,NA,NA,NA,0.4,0.1,0.5,0.105
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SFW,NBA,,12,234,18,0.506,NA,0.308,NA,NA,NA,16.2,NA,NA,NA,0.4,0.1,0.5,0.105
