Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1966-67,25,SFW,NBA,SG,2,NA,4,0,1,0,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,0,0.5,NA,0,0
1967-68,26,SFW,NBA,SG,10,NA,22.6,5.5,11.8,0.466,NA,NA,NA,5.5,11.8,0.466,0.466,2.8,3.7,0.757,NA,NA,5.3,2.4,NA,2.6,13.8
Career,NA,,NBA,,12,NA,19.5,4.6,10,0.458,NA,NA,NA,4.6,10,0.458,0.458,2.3,3.1,0.757,NA,NA,4.4,2.1,NA,2.2,11.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SFW,NBA,,12,NA,19.5,4.6,10,0.458,NA,NA,NA,4.6,10,0.458,0.458,2.3,3.1,0.757,NA,NA,4.4,2.1,NA,2.2,11.5
