,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1966-67,25,SFW,NBA,,0,2,,,,,0,0,,,0,1,,0,0
1967-68,26,SFW,NBA,,9,,,,,,6,10,,,,,,,21
Career,,,,,9,,,,,,6,10,,,,,,,21
