Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1966-67,25,SFW,NBA,SG,2,NA,8,0,9,0,NA,NA,NA,0,9,0,0,0,NA,NA,NA,0,4.5,NA,0,0
1967-68,26,SFW,NBA,SG,10,NA,226,8.8,18.8,0.466,NA,NA,NA,8.8,18.8,0.466,4.5,5.9,0.757,NA,NA,8.4,3.8,NA,4.1,22
Career,NA,,NBA,,12,NA,234,8.5,18.5,0.458,NA,NA,NA,8.5,18.5,0.458,4.3,5.7,0.757,NA,NA,8.2,3.8,NA,4,21.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SFW,NBA,,12,NA,234,8.5,18.5,0.458,NA,NA,NA,8.5,18.5,0.458,4.3,5.7,0.757,NA,NA,8.2,3.8,NA,4,21.2
