Season,Team,Lg,Salary
1992-93,Minnesota Timberwolves,NBA,"$325,000"
1993-94,Minnesota Timberwolves,NBA,"$375,000"
1994-95,Minnesota Timberwolves,NBA,"$275,000"
Career,(may be incomplete),,"$975,000"
