Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1964-65,22,CIN,NBA,C,39,288,2.6,0.271,0.194,NA,NA,NA,5,NA,-1.6,0.2,-1.4,-0.236
1965-66,23,CIN,NBA,C,47,276,12.4,0.431,0.304,NA,NA,NA,8.3,NA,-0.1,0.2,0.1,0.015
1966-67,24,TOT,NBA,C,55,573,10.5,0.419,0.368,NA,NA,NA,3.5,NA,-0.5,0.7,0.2,0.014
1966-67,24,CIN,NBA,C,12,125,3.9,0.302,0.39,NA,NA,NA,0,NA,-0.4,0.1,-0.3,-0.12
1966-67,24,CHI,NBA,C,43,448,12.3,0.445,0.363,NA,NA,NA,4.5,NA,-0.1,0.6,0.5,0.051
1967-68,25,SEA,NBA,C,77,1236,10,0.412,0.311,NA,NA,NA,5.6,NA,-1.4,0.8,-0.6,-0.023
1968-69,26,TOT,NBA,C,79,1846,13.2,0.455,0.354,NA,NA,NA,7.7,NA,0.1,1.3,1.4,0.037
1968-69,26,PHO,NBA,C,41,1294,12.6,0.434,0.314,NA,NA,NA,7.9,NA,-0.6,0.5,0,-0.001
1968-69,26,PHI,NBA,C,38,552,14.5,0.507,0.462,NA,NA,NA,7.2,NA,0.6,0.8,1.5,0.128
1969-70,27,PHI,NBA,C,67,836,12.9,0.471,0.566,NA,NA,NA,7.3,NA,0,1.2,1.2,0.071
1970-71,28,BUF,NBA,PF,46,713,10.2,0.401,0.257,NA,NA,14.7,9.2,NA,-1,0.6,-0.4,-0.029
Career,NA,,NBA,,410,5768,11.3,0.425,0.349,NA,NA,14.7,6.8,NA,-4.6,5,0.5,0.004
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHI,NBA,,105,1388,13.5,0.484,0.527,NA,NA,NA,7.3,NA,0.7,2,2.7,0.093
3 seasons,NA,CIN,NBA,,98,689,6.8,0.342,0.263,NA,NA,NA,5.4,NA,-2.1,0.5,-1.6,-0.114
1 season,NA,SEA,NBA,,77,1236,10,0.412,0.311,NA,NA,NA,5.6,NA,-1.4,0.8,-0.6,-0.023
1 season,NA,BUF,NBA,,46,713,10.2,0.401,0.257,NA,NA,14.7,9.2,NA,-1,0.6,-0.4,-0.029
1 season,NA,CHI,NBA,,43,448,12.3,0.445,0.363,NA,NA,NA,4.5,NA,-0.1,0.6,0.5,0.051
1 season,NA,PHO,NBA,,41,1294,12.6,0.434,0.314,NA,NA,NA,7.9,NA,-0.6,0.5,0,-0.001
