Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1964-65,22,CIN,NBA,C,2,NA,3,12,12,1,0,0,NA,24,12,12,24
1965-66,23,CIN,NBA,C,1,NA,3,12,12,1,0,0,NA,12,0,12,24
1966-67,24,CHI,NBA,C,2,NA,27,2.7,12,0.222,4,8,0.5,12,0,6.7,9.3
1968-69,26,PHI,NBA,C,5,NA,45,0,5.6,0,2.4,3.2,0.75,14.4,6.4,7.2,2.4
1969-70,27,PHI,NBA,C,2,NA,23,6.3,20.3,0.308,1.6,1.6,1,18.8,1.6,6.3,14.1
Career,NA,,NBA,,12,NA,101,2.9,11,0.258,2.5,3.9,0.636,15,3.6,7.1,8.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHI,NBA,,7,NA,68,2.1,10.6,0.2,2.1,2.6,0.8,15.9,4.8,6.9,6.4
2 seasons,NA,CIN,NBA,,3,NA,6,12,12,1,0,0,NA,18,6,12,24
1 season,NA,CHI,NBA,,2,NA,27,2.7,12,0.222,4,8,0.5,12,0,6.7,9.3
