Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1964-65,22,CIN,NBA,C,39,NA,288,5.1,19.4,0.265,1.1,3.7,0.3,12.7,1.4,7.4,11.4
1965-66,23,CIN,NBA,C,47,NA,276,7,18,0.391,3.5,5.5,0.643,12.8,2.2,7.3,17.6
1966-67,24,TOT,NBA,C,55,NA,573,5.3,14.7,0.363,3.6,5.4,0.674,12.9,0.9,5.8,14.3
1966-67,24,CIN,NBA,C,12,NA,125,2.3,11.8,0.195,3.7,4.6,0.813,12.4,0,5.5,8.4
1966-67,24,CHI,NBA,C,43,NA,448,6.2,15.5,0.399,3.6,5.6,0.643,13.1,1.2,5.9,16
1967-68,25,SEA,NBA,C,77,NA,1236,5.2,14.5,0.359,3.2,4.5,0.703,13.7,1.6,6.3,13.6
1968-69,26,TOT,NBA,C,79,NA,1846,5.3,12.9,0.41,3,4.6,0.651,14.1,2.1,4.5,13.6
1968-69,26,PHO,NBA,C,41,NA,1294,5.3,13.4,0.397,2.6,4.2,0.616,14,2.1,4,13.2
1968-69,26,PHI,NBA,C,38,NA,552,5.3,11.9,0.445,3.9,5.5,0.714,14.1,2.1,5.7,14.5
1969-70,27,PHI,NBA,C,67,NA,836,5.1,13.1,0.388,5.3,7.4,0.709,13.7,2.2,6.2,15.4
1970-71,28,BUF,NBA,PF,46,NA,713,4.6,13.6,0.342,2.8,3.5,0.812,11.6,2.4,5,12.1
Career,NA,,NBA,,410,NA,5768,5.2,14.1,0.372,3.3,4.9,0.677,13.4,1.9,5.6,13.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHI,NBA,,105,NA,1388,5.2,12.6,0.409,4.7,6.6,0.711,13.8,2.2,6,15
3 seasons,NA,CIN,NBA,,98,NA,689,5.4,17.5,0.308,2.6,4.6,0.557,12.7,1.5,7,13.3
1 season,NA,SEA,NBA,,77,NA,1236,5.2,14.5,0.359,3.2,4.5,0.703,13.7,1.6,6.3,13.6
1 season,NA,BUF,NBA,,46,NA,713,4.6,13.6,0.342,2.8,3.5,0.812,11.6,2.4,5,12.1
1 season,NA,CHI,NBA,,43,NA,448,6.2,15.5,0.399,3.6,5.6,0.643,13.1,1.2,5.9,16
1 season,NA,PHO,NBA,,41,NA,1294,5.3,13.4,0.397,2.6,4.2,0.616,14,2.1,4,13.2
