Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1960-61,28,SYR,NBA,C,79,1131,8.9,0.368,0.302,NA,NA,NA,NA,NA,-1.8,1.5,-0.3,-0.015
1961-62,29,SYR,NBA,C,64,908,11.6,0.409,0.358,NA,NA,NA,NA,NA,-0.9,1.5,0.6,0.033
Career,NA,,NBA,,143,2039,10.1,0.388,0.329,NA,NA,NA,NA,NA,-2.7,3,0.3,0.007
