,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1959-60,21,PHW,NBA,,1,3,0,0,2,0,1,2
1961-62,23,PHW,NBA,,1,2,1,2,2,0,2,3
Career,,,,,1,3,1,2,2,0,2,3
