,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,20,BOS,NBA,PG,31,162,92%,8%,,,,-13.5,-20.4,4,7,7,1,4,0,27,2,7
2011-12,21,BOS,NBA,PG,64,1368,67%,33%,,,,+4.4,+2.6,31,34,35,3,36,11,199,8,32
2012-13,22,BOS,NBA,PG,50,1435,83%,17%,,,,-1.0,-0.9,37,26,32,4,19,13,239,1,37
2013-14,23,BOS,NBA,SG,60,1855,70%,30%,,,,-3.3,+3.3,48,31,55,4,51,12,188,11,43
2014-15,24,BOS,NBA,SG,77,2428,25%,72%,3%,,,-2.2,-5.7,58,39,53,7,38,12,293,7,49
2015-16,25,BOS,NBA,SG,76,2536,10%,76%,14%,,,+4.4,+3.2,51,39,65,6,48,10,352,7,44
2016-17,26,BOS,NBA,SG,55,1835,16%,82%,2%,,,+1.3,-3.3,55,28,65,3,33,5,286,8,60
2017-18,27,TOT,NBA,SG,46,1433,7%,91%,2%,,,-3.6,-4.5,53,24,46,4,29,7,226,8,53
2017-18,27,DET,NBA,SG,40,1268,3%,97%,,,,-4.6,-6.5,51,22,39,4,28,5,198,8,50
2017-18,27,LAC,NBA,SG,6,165,38%,42%,20%,,,+4.1,+4.0,2,2,7,0,1,2,28,0,3
2018-19,28,TOT,NBA,SG,63,1905,,68%,31%,,,-1.9,-1.5,59,13,71,5,19,27,353,5,48
2018-19,28,LAC,NBA,SG,49,1463,,64%,36%,,,-2.0,-4.7,43,7,53,4,8,18,225,3,32
2018-19,28,MEM,NBA,SG,14,442,1%,85%,14%,,,-1.5,+1.2,16,6,18,1,11,9,128,2,16
2019-20,29,LAL,NBA,SG,49,1186,,85%,14%,1%,,+7.6,+0.1,26,11,41,4,9,7,141,2,23
Career,,,NBA,,571,16143,30%,62%,8%,,,+0.3,-1.0,422,252,470,41,286,104,2304,59,396
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,BOS,NBA,,413,11619,40%,55%,4%,,,+0.4,-0.6,284,204,312,28,229,63,1584,44,272
2 seasons,,LAC,NBA,,55,1628,4%,61%,35%,,,-1.4,-3.8,45,9,60,4,9,20,253,3,35
1 season,,LAL,NBA,,49,1186,,85%,14%,1%,,+7.6,+0.1,26,11,41,4,9,7,141,2,23
1 season,,DET,NBA,,40,1268,3%,97%,,,,-4.6,-6.5,51,22,39,4,28,5,198,8,50
1 season,,MEM,NBA,,14,442,1%,85%,14%,,,-1.5,+1.2,16,6,18,1,11,9,128,2,16
