,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1949-50,24,TOT,NBA,,1,3,2,6,,4,2,4
1949-50,24,PHW,NBA,,1,3,2,6,,4,2,4
Career,,,,,1,3,2,6,,4,2,4
