,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,21,LAC,NBA,PF,76,2836,,,34%,64%,3%,-2.6,+2.6,140,69,118,35,169,0,859,43,54
2001-02,22,LAC,NBA,SF,29,999,,,59%,41%,,-0.2,+0.5,56,14,48,13,44,0,370,10,18
2002-03,23,LAC,NBA,SF,49,1679,,,83%,16%,,-6.8,-3.9,67,37,85,16,78,0,382,17,33
2003-04,24,MIA,NBA,PF,80,3003,,,6%,71%,22%,+0.8,+0.8,113,60,118,45,193,0,739,49,89
2004-05,25,LAL,NBA,PF,64,2320,,,,96%,4%,-2.8,+1.8,67,38,101,31,136,0,558,39,65
2005-06,26,LAL,NBA,PF,80,3221,,,12%,78%,10%,+3.4,+4.7,96,45,116,43,131,11,1003,35,58
2006-07,27,LAL,NBA,PF,56,2202,,,17%,79%,4%,+1.7,+4.0,60,46,81,32,118,9,622,24,36
2007-08,28,LAL,NBA,PF,77,2921,,,4%,92%,4%,+8.3,+2.3,65,35,110,23,152,15,630,32,52
2008-09,29,LAL,NBA,PF,78,2316,,,,96%,4%,+15.5,+17.6,78,27,128,23,129,7,457,35,59
2009-10,30,LAL,NBA,PF,82,2585,,,4%,92%,4%,+6.1,+2.7,84,28,122,17,98,3,594,29,46
2010-11,31,LAL,NBA,PF,82,2639,,,,98%,2%,+8.0,+3.4,70,32,76,20,124,5,557,41,42
2011-12,32,DAL,NBA,SF,50,1027,,,34%,65%,1%,-4.4,-8.3,32,10,48,7,40,4,194,6,28
2012-13,33,LAC,NBA,PF,82,1616,,,,92%,8%,+9.7,+4.6,42,14,83,17,19,14,327,8,25
Career,,,NBA,,885,29364,,,15%,79%,6%,+3.4,+3.2,970,455,1234,322,1431,68,7292,368,605
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,LAL,NBA,,519,18204,,,5%,90%,5%,+5.8,+5.0,520,251,734,189,888,50,4421,235,358
4 seasons,,LAC,NBA,,236,7130,,,41%,56%,3%,-0.5,+1.2,305,134,334,81,310,14,1938,78,130
1 season,,MIA,NBA,,80,3003,,,6%,71%,22%,+0.8,+0.8,113,60,118,45,193,0,739,49,89
1 season,,DAL,NBA,,50,1027,,,34%,65%,1%,-4.4,-8.3,32,10,48,7,40,4,194,6,28
