,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2003-04,24,MIA,NBA,PF,13,512,,,1%,77%,22%,+0.2,+0.7,11,11,24,15,31,0,84,4,14
2005-06,26,LAL,NBA,PF,7,314,,,,78%,22%,-7.5,+3.8,13,1,9,5,21,0,80,7,4
2006-07,27,LAL,NBA,PF,5,192,,,1%,95%,4%,-13.3,-10.5,3,2,8,3,14,0,25,4,6
2007-08,28,LAL,NBA,PF,21,786,,,,99%,1%,+2.4,+0.1,18,11,39,11,61,5,143,13,19
2008-09,29,LAL,NBA,PF,23,735,,,,99%,1%,+13.4,+16.7,16,11,34,6,36,3,95,12,14
2009-10,30,LAL,NBA,PF,23,667,,,1%,99%,1%,+6.4,+6.0,10,7,46,7,26,3,104,6,17
2010-11,31,LAL,NBA,PF,10,286,,,10%,90%,,-1.7,-1.3,8,2,10,2,20,3,43,5,3
2012-13,33,LAC,NBA,PF,6,107,,,,87%,14%,-14.1,-12.0,5,2,8,2,1,3,22,0,0
Career,,,NBA,,108,3599,,,1%,93%,6%,+2.6,+3.9,84,47,178,51,210,17,596,51,77
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,LAL,NBA,,89,2980,,,1%,96%,3%,+3.6,+5.1,68,34,146,34,178,14,490,47,63
1 season,,MIA,NBA,,13,512,,,1%,77%,22%,+0.2,+0.7,11,11,24,15,31,0,84,4,14
1 season,,LAC,NBA,,6,107,,,,87%,14%,-14.1,-12.0,5,2,8,2,1,3,22,0,0
