Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003-04,24,MIA,NBA,PF,13,13,39.4,6.2,14,0.445,0.6,2,0.308,5.6,12,0.468,0.467,3.8,5.5,0.681,2.5,5.8,8.3,2.8,1.2,0.8,3.2,4.5,16.8
2005-06,26,LAL,NBA,PF,7,7,44.9,7,14.1,0.495,0.9,4.3,0.2,6.1,9.9,0.623,0.525,4.3,6.4,0.667,2.1,8.9,11,4.9,0.4,1.1,3.3,3.3,19.1
2006-07,27,LAL,NBA,PF,5,5,38.4,8.2,17,0.482,0.6,2.2,0.273,7.6,14.8,0.514,0.5,2.4,4.8,0.5,4,9,13,2.2,0.4,1.2,2,3.4,19.4
2007-08,28,LAL,NBA,PF,21,21,37.4,5.1,10.4,0.491,0.1,0.5,0.273,5,9.9,0.502,0.498,4,6,0.661,2.2,7.7,10,3,0.7,1.3,2.2,3.4,14.3
2008-09,29,LAL,NBA,PF,23,5,32,4.7,9,0.524,0.8,1.5,0.514,3.9,7.4,0.526,0.568,2.1,3.5,0.613,2.8,6.3,9.1,1.8,0.7,1.3,1.7,3.3,12.3
2009-10,30,LAL,NBA,PF,23,0,29,4,8.4,0.469,0.4,1.8,0.244,3.5,6.7,0.529,0.495,1.3,2.2,0.6,2.6,6,8.6,2,0.7,0.9,1.2,3.7,9.7
2010-11,31,LAL,NBA,PF,10,1,28.6,4.5,9.8,0.459,0.4,2,0.2,4.1,7.8,0.526,0.48,2.7,3.8,0.711,1.3,5.2,6.5,2.1,0.2,0.4,1.5,2.5,12.1
2012-13,33,LAC,NBA,PF,6,1,17.8,1.8,5,0.367,0.8,2.3,0.357,1,2.7,0.375,0.45,0.5,1,0.5,0.7,3.2,3.8,1.8,0.8,0.8,1.7,2.7,5
Career,NA,,NBA,,108,53,33.3,4.9,10.3,0.479,0.5,1.7,0.303,4.4,8.6,0.515,0.505,2.6,4.1,0.643,2.4,6.5,8.8,2.4,0.7,1,2,3.4,13
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,LAL,NBA,,89,39,33.5,5,10.1,0.49,0.5,1.7,0.297,4.5,8.4,0.528,0.514,2.6,4.1,0.637,2.5,6.8,9.3,2.4,0.6,1.1,1.8,3.3,13
1 season,NA,MIA,NBA,,13,13,39.4,6.2,14,0.445,0.6,2,0.308,5.6,12,0.468,0.467,3.8,5.5,0.681,2.5,5.8,8.3,2.8,1.2,0.8,3.2,4.5,16.8
1 season,NA,LAC,NBA,,6,1,17.8,1.8,5,0.367,0.8,2.3,0.357,1,2.7,0.375,0.45,0.5,1,0.5,0.7,3.2,3.8,1.8,0.8,0.8,1.7,2.7,5
