Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1950-51,24,ROC,NBA,SF,13,NA,NA,0.357,0.293,NA,NA,NA,NA,NA,-0.2,0.2,0,NA
Career,NA,,NBA,,13,NA,NA,0.357,0.293,NA,NA,NA,NA,NA,-0.2,0.2,0,NA
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,ROC,NBA,,13,NA,NA,0.357,0.293,NA,NA,NA,NA,NA,-0.2,0.2,0,NA
