Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2011-12,21,PHI,NBA,C,51,812,14.3,0.462,0.027,0.117,12,21.7,16.8,6.2,1.3,3.1,9.7,19.6,NA,0.2,1.6,1.8,0.109,NA,-2.5,0.3,-2.2,0
2012-13,22,ORL,NBA,C,77,2559,17.8,0.534,0.003,0.142,12,28.4,20.2,9.3,1.2,2.4,13,19.3,NA,2.8,2.9,5.7,0.106,NA,0,-0.5,-0.5,0.9
2013-14,23,ORL,NBA,C,57,1812,18.8,0.536,0,0.197,11.5,27.6,19.5,10.2,1.7,2,12.9,21.8,NA,1.8,2.6,4.4,0.116,NA,0.1,0,0.1,1
2014-15,24,ORL,NBA,C,74,2529,21.5,0.548,0.005,0.181,10.4,26,18.1,11,1.1,1.7,10.2,26,NA,4.5,2.5,7,0.133,NA,2,-1.2,0.9,1.8
2015-16,25,ORL,NBA,C,65,2037,21.1,0.531,0.009,0.143,9.3,22.2,15.7,15.9,1.3,2.8,10,26.8,NA,2.8,2.4,5.2,0.122,NA,1.9,0,1.9,2
2016-17,26,ORL,NBA,C,75,2163,19.1,0.498,0.073,0.155,8.6,31.3,19.6,16.9,1.7,2.8,9.6,24.8,NA,0.8,3.1,4,0.088,NA,0.8,0.6,1.4,1.9
2017-18,27,ORL,NBA,C,57,1683,19.7,0.533,0.243,0.112,6.6,27.8,17.1,19.9,1.6,3,11,25.9,NA,1.3,2.3,3.6,0.102,NA,1.7,1,2.7,2
2018-19,28,ORL,NBA,C,80,2510,25.5,0.573,0.171,0.168,9.4,31.9,20.5,21.9,1.6,3,9.9,28,NA,5.4,4.7,10.1,0.193,NA,5,1.7,6.6,5.5
2019-20,29,ORL,NBA,C,54,1763,21.6,0.54,0.274,0.16,7.6,29.4,18.1,20,1.3,2.4,7.3,25.8,NA,2.9,2.6,5.5,0.15,NA,3.4,0.6,4,2.7
Career,NA,,NBA,,590,17868,20.4,0.536,0.095,0.156,9.7,27.9,18.6,15,1.4,2.5,10.3,24.5,NA,22.4,24.8,47.2,0.127,NA,1.7,0.2,1.9,17.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,ORL,NBA,,539,17056,20.7,0.538,0.097,0.158,9.6,28.1,18.7,15.4,1.4,2.5,10.4,24.8,NA,22.2,23.1,45.4,0.128,NA,1.9,0.2,2.1,17.7
1 season,NA,PHI,NBA,,51,812,14.3,0.462,0.027,0.117,12,21.7,16.8,6.2,1.3,3.1,9.7,19.6,NA,0.2,1.6,1.8,0.109,NA,-2.5,0.3,-2.2,0
