Season,Team,Lg,Salary
2011-12,Philadelphia 76ers,NBA,"$1,645,400"
2012-13,Orlando Magic,NBA,"$1,768,800"
2013-14,Orlando Magic,NBA,"$1,793,520"
2014-15,Orlando Magic,NBA,"$2,751,260"
2015-16,Orlando Magic,NBA,"$11,250,000"
2016-17,Orlando Magic,NBA,"$11,750,000"
2017-18,Orlando Magic,NBA,"$12,250,000"
2018-19,Orlando Magic,NBA,"$12,750,000"
Career,(may be incomplete),,"$55,958,980"
