,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2011-12,21,PHI,NBA,C,51,812,,,,3%,97%,+1.5,-4.4,14,6,72,4,11,0,72,2,9
2012-13,22,ORL,NBA,C,77,2559,,,,,100%,-8.2,-1.2,38,33,111,31,59,7,323,19,58
2013-14,23,ORL,NBA,C,57,1812,,,,,100%,-5.2,+1.1,37,16,87,23,59,1,245,11,37
2014-15,24,ORL,NBA,C,74,2529,,,,,100%,-6.3,-0.8,48,41,118,34,101,7,359,27,43
2015-16,25,ORL,NBA,C,65,2037,,,,,100%,-1.2,+0.8,39,37,122,12,61,3,441,18,56
2016-17,26,ORL,NBA,C,75,2163,,,,,100%,-4.3,+5.8,56,24,121,14,60,0,512,13,34
2017-18,27,ORL,NBA,C,57,1683,,,,,100%,-1.6,+6.0,60,24,91,14,38,1,456,10,30
2018-19,28,ORL,NBA,C,80,2510,,,,,100%,+4.3,+8.9,67,41,91,16,93,6,744,24,60
2019-20,29,ORL,NBA,C,54,1763,,,,,100%,-0.4,+1.4,28,24,80,7,67,1,480,22,46
Career,,,NBA,,590,17868,,,,,100%,-2.8,+2.4,387,246,893,155,549,26,3632,146,373
,,,,,,,,,,,,,,,,,,,,,,
8 seasons,,ORL,NBA,,539,17056,,,,,100%,-3.0,+2.7,373,240,821,151,538,26,3560,144,364
1 season,,PHI,NBA,,51,812,,,,3%,97%,+1.5,-4.4,14,6,72,4,11,0,72,2,9
