Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2018-19,28,ORL,NBA,C,1,0,11:38,2,2,1,0,0,NA,0,0,NA,2,5,2,1,0,0,0,4
Career,NA,,NBA,,1,0,12,2,2,1,0,0,NA,0,0,NA,2,5,2,1,0,0,0,4
