Season,Team,Lg,Salary
1988-89,Miami Heat,NBA,"$650,000"
1990-91,Miami Heat,NBA,"$755,000"
1991-92,Miami Heat,NBA,"$2,002,000"
1992-93,Miami Heat,NBA,"$2,382,000"
1993-94,Miami Heat,NBA,"$3,057,000"
1994-95,Golden State Warriors,NBA,"$3,297,000"
1995-96,Golden State Warriors,NBA,"$3,532,000"
1996-97,Orlando Magic,NBA,"$3,752,000"
1997-98,Orlando Magic,NBA,"$4,002,000"
1998-99,New Jersey Nets,NBA,"$4,252,000"
Career,(may be incomplete),,"$27,681,000"
