Season,Team,Lg,Salary
2007-08,Atlanta Hawks,NBA,"$427,163"
2008-09,Atlanta Hawks,NBA,"$711,517"
2009-10,Atlanta Hawks,NBA,"$446,740"
Career,(may be incomplete),,"$1,585,420"
