Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1970-71,24,PTC,ABA,NA,11,NA,112,8,22,0.364,0,0,NA,8,22,0.364,0.364,8,17,0.471,11,29,40,2,9,17,24
Career,NA,,ABA,NA,11,NA,112,8,22,0.364,0,0,NA,8,22,0.364,0.364,8,17,0.471,11,29,40,2,9,17,24
