,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,24,NJN,NBA,C,29,280,,,,,100%,-0.9,+5.1,5,7,18,3,10,0,37,2,6
2001-02,25,MIA,NBA,C,67,884,,,,1%,99%,-4.9,-4.0,11,19,43,12,43,0,34,10,22
2002-03,26,MIA,NBA,C,79,1594,,,,,100%,-5.7,0.0,16,26,67,13,57,0,54,12,44
2003-04,27,POR,NBA,C,42,453,,,,3%,97%,+5.3,+7.8,7,2,24,6,17,0,49,2,11
Career,,,NBA,,217,3211,,,,1%,99%,-3.5,+0.4,39,54,152,34,127,0,174,26,83
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MIA,NBA,,146,2478,,,,,100%,-5.4,-1.4,27,45,110,25,100,0,88,22,66
1 season,,POR,NBA,,42,453,,,,3%,97%,+5.3,+7.8,7,2,24,6,17,0,49,2,11
1 season,,NJN,NBA,,29,280,,,,,100%,-0.9,+5.1,5,7,18,3,10,0,37,2,6
