Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1958-59,25,NYK,NBA,PF,2,64,16.3,0.491,0.556,NA,NA,NA,12,NA,0.1,0.1,0.2,0.138
1963-64,30,SFW,NBA,SF,7,24,25.4,0.6,0,NA,NA,NA,20.1,NA,0.1,0.1,0.2,0.323
Career,NA,,NBA,,9,88,18.8,0.516,0.405,NA,NA,NA,14.2,NA,0.2,0.1,0.3,0.188
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,SFW,NBA,,7,24,25.4,0.6,0,NA,NA,NA,20.1,NA,0.1,0.1,0.2,0.323
1 season,NA,NYK,NBA,,2,64,16.3,0.491,0.556,NA,NA,NA,12,NA,0.1,0.1,0.2,0.138
