Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1955-56,22,NYK,NBA,PF,70,NA,2069,5.6,12.7,0.438,4.5,5.6,0.796,10.7,2,3.5,15.6
1956-57,23,NYK,NBA,SF,72,NA,2516,4.9,11.7,0.418,5.5,6.9,0.79,8.8,1.4,3.2,15.3
1957-58,24,NYK,NBA,PF,72,NA,2685,6,13.6,0.439,6.1,7.4,0.822,10.5,1.7,3.4,18
1958-59,25,NYK,NBA,PF,71,NA,2498,7.1,14.4,0.49,7.3,8.5,0.861,9.5,2,3.4,21.4
1959-60,26,NYK,NBA,PF,64,NA,2099,7.1,14.8,0.477,6.2,7.2,0.868,15,2.2,3.3,20.4
1960-61,27,NYK,NBA,SF,52,NA,1396,6.2,14.6,0.424,6.9,8.4,0.825,7.6,2.6,4.3,19.3
1962-63,29,TOT,NBA,SF,77,NA,1141,5.1,9.6,0.53,4.1,5.3,0.78,6.5,3,4,14.3
1962-63,29,NYK,NBA,,23,NA,359,4.8,9.2,0.522,2.6,4.6,0.565,6.7,4,2.9,12.2
1962-63,29,SFW,NBA,SF,54,NA,782,5.2,9.8,0.533,4.8,5.6,0.861,6.4,2.5,4.6,15.2
1963-64,30,SFW,NBA,SF,51,NA,519,3.7,8.3,0.442,4.4,5.5,0.81,6.5,2.9,4.9,11.8
Career,NA,,NBA,,529,NA,14923,5.9,13.1,0.455,5.9,7.1,0.826,10,2,3.5,17.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,NYK,NBA,,424,NA,13622,6.1,13.4,0.452,6,7.2,0.825,10.3,2,3.4,18.1
2 seasons,NA,SFW,NBA,,105,NA,1301,4.6,9.2,0.5,4.7,5.6,0.841,6.4,2.7,4.7,13.9
