,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,26,CHI,NBA,PG,48,1305,97%,3%,,,,-7.1,+4.9,45,8,37,3,2,0,402,1,7
2001-02,27,CHH,NBA,PG,61,774,100%,,,,,+2.0,+1.3,17,6,20,2,5,0,221,0,5
2002-03,28,NOH,NBA,PG,13,79,88%,12%,,,,+7.9,+5.7,1,2,0,0,0,0,23,0,0
2003-04,29,NOH,NBA,PG,15,78,51%,49%,,,,-15.1,-15.0,5,3,0,0,1,0,29,1,0
Career,,,NBA,,137,2236,96%,4%,,,,-3.7,+2.9,68,19,57,5,8,0,675,2,12
,,,,,,,,,,,,,,,,,,,,,,
1 season,,CHH,NBA,,61,774,100%,,,,,+2.0,+1.3,17,6,20,2,5,0,221,0,5
1 season,,CHI,NBA,,48,1305,97%,3%,,,,-7.1,+4.9,45,8,37,3,2,0,402,1,7
2 seasons,,NOH,NBA,,28,157,69%,31%,,,,-3.5,-4.6,6,5,0,0,1,0,52,1,0
