Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Caris LeVert,,2.3,1.8,1.7
Earl Watson,97.1,2.3,1.8,1.5
Gordan Giriček,95.8,2.4,1.8,1.6
Lonnie Wright,94.0,2.3,2.1,1.7
Greg Buckner,93.5,2.3,2,1.8
Brian Roberts,91.5,2.2,2.2,1.8
Devin Booker,91.1,2.4,2,1.9
Tony Allen,90.4,2.7,1.9,1.7
Iman Shumpert,90.4,2.4,2,1.9
Dale Ellis,90.3,2.4,1.6,1.5
Tom Garrick,89.8,2.5,1.8,1.4
