,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1977-78,22,TOT,NBA,,8,,5,7,,,,,,,,,19,
1977-78,22,PHI,NBA,,2,,2,4,,,,,,,,,4,
1977-78,22,NJN,NBA,,8,,5,7,,,,,,,,,19,
1978-79,23,NJN,NBA,,9,,10,10,,,,,,,,,26,
Career,,,,,9,,10,10,,,,,,,,,26,
2 Seasons,,NJN,NBA,,9,,10,10,,,,,,,,,26,
1 Season,,PHI,NBA,,2,,2,4,,,,,,,,,4,
