Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1977-78,22,TOT,NBA,PF,38,NA,561,7.7,15.9,0.485,2.2,4.1,0.547,3.9,8.2,12,0.8,1.4,2.9,4.9,5.8,17.7,NA,86,98
1977-78,22,PHI,NBA,PF,14,NA,38,9.3,22.1,0.421,3.5,7,0.5,2.3,14,16.3,1.2,1.2,2.3,11.7,3.5,22.1,NA,64,95
1977-78,22,NJN,NBA,PF,24,NA,523,7.6,15.5,0.492,2.2,3.9,0.553,4,7.8,11.7,0.7,1.4,2.9,4.4,6,17.4,NA,89,98
1978-79,23,NJN,NBA,PF,62,NA,1139,8.4,16.7,0.502,2.5,4,0.635,3.4,7.9,11.3,1.8,1.2,2.6,3.8,7.2,19.3,NA,97,100
Career,NA,,NBA,,100,NA,1700,8.2,16.4,0.497,2.4,4,0.605,3.5,8,11.6,1.5,1.3,2.7,4.1,6.7,18.8,NA,93,100
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,NJN,NBA,,86,NA,1662,8.1,16.3,0.499,2.4,4,0.609,3.6,7.9,11.5,1.5,1.3,2.7,4,6.8,18.7,NA,94,100
1 season,NA,PHI,NBA,,14,NA,38,9.3,22.1,0.421,3.5,7,0.5,2.3,14,16.3,1.2,1.2,2.3,11.7,3.5,22.1,NA,64,95
