Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,22,TOT,NBA,PF,38,NA,561,100,206,0.485,29,53,0.547,50,106,156,10,18,37,63,75,229
1977-78,22,PHI,NBA,PF,14,NA,38,8,19,0.421,3,6,0.5,2,12,14,1,1,2,10,3,19
1977-78,22,NJN,NBA,PF,24,NA,523,92,187,0.492,26,47,0.553,48,94,142,9,17,35,53,72,210
1978-79,23,NJN,NBA,PF,62,NA,1139,218,434,0.502,66,104,0.635,88,206,294,47,31,67,98,186,502
Career,NA,,NBA,,100,NA,1700,318,640,0.497,95,157,0.605,138,312,450,57,49,104,161,261,731
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,NJN,NBA,,86,NA,1662,310,621,0.499,92,151,0.609,136,300,436,56,48,102,151,258,712
1 season,NA,PHI,NBA,,14,NA,38,8,19,0.421,3,6,0.5,2,12,14,1,1,2,10,3,19
