Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Paul Thompson,,3.7,1.1,0.1
J.R. Smith,92.9,3.7,1.2,0.2
Charlie Ward,90.9,3.6,1,-0.2
Terry Furlow,89.2,3.3,1.1,0
Allen Crabbe,86.1,4.3,1.3,0.1
Wali Jones,85.7,4,0.8,0.3
Devin Brown,85.1,3.7,1.7,-0.1
Tyus Jones,84.2,3.6,1.5,0.3
Lou Williams,84.2,4.4,1.1,-0.1
Mike Riordan,84.1,3.8,1.7,-0.1
Ronnie Lester,84.0,3.9,1.7,0
