Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983-84,22,CLE,NBA,SF,82,10,1731,309,662,0.467,9,39,0.231,300,623,0.482,0.474,115,149,0.772,120,192,312,122,70,37,73,192,742
1984-85,23,TOT,NBA,SF,49,27,942,189,459,0.412,6,30,0.2,183,429,0.427,0.418,69,87,0.793,57,101,158,78,56,25,57,119,453
1984-85,23,CLE,NBA,SF,33,27,715,148,354,0.418,6,23,0.261,142,331,0.429,0.427,45,53,0.849,36,80,116,58,41,20,42,77,347
1984-85,23,MIL,NBA,SF,16,0,227,41,105,0.39,0,7,0,41,98,0.418,0.39,24,34,0.706,21,21,42,20,15,5,15,42,106
1985-86,24,PHI,NBA,SF,23,8,432,70,194,0.361,2,12,0.167,68,182,0.374,0.366,37,43,0.86,27,36,63,24,15,17,30,49,179
Career,NA,,NBA,,154,45,3105,568,1315,0.432,17,81,0.21,551,1234,0.447,0.438,221,279,0.792,204,329,533,224,141,79,160,360,1374
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,CLE,NBA,,115,37,2446,457,1016,0.45,15,62,0.242,442,954,0.463,0.457,160,202,0.792,156,272,428,180,111,57,115,269,1089
1 season,NA,PHI,NBA,,23,8,432,70,194,0.361,2,12,0.167,68,182,0.374,0.366,37,43,0.86,27,36,63,24,15,17,30,49,179
1 season,NA,MIL,NBA,,16,0,227,41,105,0.39,0,7,0,41,98,0.418,0.39,24,34,0.706,21,21,42,20,15,5,15,42,106
