Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2004-05,21,DAL,NBA,PG,76,1173,14.7,0.53,0.358,0.281,2.7,6.9,4.9,22.5,3.4,1.2,16.6,18.8,NA,1.1,1.6,2.7,0.111,NA,-0.1,2,1.9,1.2
2005-06,22,DAL,NBA,PG,56,1275,17.4,0.544,0.052,0.583,2.5,9.2,5.9,23.4,2.3,1,14.2,21.7,NA,2.3,1.4,3.7,0.139,NA,0.8,0.6,1.4,1.1
2006-07,23,DAL,NBA,PG,80,2081,16,0.574,0.084,0.44,2.7,8.5,5.7,22.9,2.5,0.8,17.1,19.1,NA,3.7,2.9,6.5,0.151,NA,-0.3,1.6,1.2,1.7
2007-08,24,TOT,NBA,PG,64,2022,17.5,0.573,0.241,0.434,1.6,8.2,5,31.1,2.4,0.4,16.3,22.6,NA,3.6,1.9,5.6,0.132,NA,1.2,-0.2,1,1.5
2007-08,24,DAL,NBA,PG,39,1184,18,0.592,0.181,0.506,1.7,7,4.4,28.6,2.5,0.1,16.4,22.3,NA,2.6,1.3,3.9,0.158,NA,1.2,0.2,1.4,1
2007-08,24,NJN,NBA,PG,25,838,16.7,0.548,0.317,0.343,1.5,9.8,5.7,34.7,2.1,0.7,16.2,23,NA,1.1,0.6,1.7,0.096,NA,1.2,-0.9,0.3,0.5
2008-09,25,NJN,NBA,PG,69,2494,21.6,0.563,0.212,0.582,1.4,9.7,5.5,34.4,2.4,0.4,14,28.4,NA,5.9,1.7,7.5,0.145,NA,3.3,-0.5,2.8,3
2009-10,26,NJN,NBA,PG,64,2221,16.2,0.512,0.245,0.437,1.2,9.7,5.3,34.6,1.9,0.6,14.7,25.5,NA,1.5,1.2,2.7,0.057,NA,0.7,-1.5,-0.8,0.7
2010-11,27,TOT,NBA,PG,71,2254,17.2,0.545,0.221,0.494,0.9,8.2,4.5,38.2,1.7,0.2,17.3,24.6,NA,3.2,1,4.2,0.089,NA,1.9,-1.3,0.6,1.5
2010-11,27,NJN,NBA,PG,54,1724,17.6,0.543,0.18,0.502,0.7,8.3,4.4,41.2,1.8,0.2,17.5,24.4,NA,2.6,0.9,3.4,0.096,NA,2,-0.8,1.2,1.4
2010-11,27,UTA,NBA,PG,17,530,15.7,0.552,0.348,0.473,1.4,7.8,4.6,28.3,1.3,0.3,16.8,25.2,NA,0.7,0.1,0.8,0.068,NA,1.5,-3,-1.5,0.1
2011-12,28,UTA,NBA,PG,63,1741,16,0.564,0.393,0.386,0.8,6.7,3.7,28.3,1.9,0.6,16.1,19.5,NA,3.3,0.8,4.2,0.115,NA,1.6,-0.8,0.8,1.2
2012-13,29,ATL,NBA,SG,58,1421,14.6,0.565,0.519,0.348,0.5,8.7,4.7,21.7,2.3,0.7,14.7,19.5,NA,1.8,1.5,3.3,0.111,NA,-0.5,0.6,0.1,0.8
2013-14,30,DAL,NBA,PG,40,818,14.6,0.517,0.398,0.453,1.1,10.8,6,31,1.8,0.2,16.2,20.2,NA,1.2,0.4,1.6,0.094,NA,0.3,-0.8,-0.5,0.3
2014-15,31,DAL,NBA,PG,76,1685,14.8,0.559,0.508,0.309,0.8,8,4.4,20.4,2.3,0.7,12.5,18,NA,2.9,1.3,4.2,0.12,NA,0.6,0.8,1.4,1.4
2015-16,32,DAL,NBA,PG,64,1280,13.1,0.559,0.422,0.374,1.5,10.3,5.9,14.5,2.4,0.8,13.2,17.9,NA,1.2,1.3,2.5,0.095,NA,-1.4,1.5,0.1,0.7
2016-17,33,DAL,NBA,PG,65,1087,13.8,0.549,0.519,0.378,1.1,13,6.8,20,2.1,0.6,12.5,19.7,NA,1.1,1.1,2.2,0.096,NA,-1,0.7,-0.4,0.4
