,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2004-05,21,DAL,NBA,PG,9,80,.438,15.1,.625,.188,.125,.188,.125,.375,.500,.000,1.000,.333,1.000,.333,.400,.000,0,1.000,.167,.000,0,0
2005-06,22,DAL,NBA,PG,23,558,.480,7.8,.953,.450,.187,.158,.158,.047,.503,.481,.500,.519,.556,.000,.317,.000,0,,.000,,1,0
2006-07,23,DAL,NBA,PG,6,163,.492,10.3,.841,.429,.111,.095,.206,.159,.528,.704,.286,.667,.231,.300,.214,.000,0,1.000,.600,.333,1,0
2011-12,28,UTA,NBA,PG,4,120,.396,15.3,.688,.146,.188,.083,.271,.313,.455,.429,.556,.250,.462,.267,.200,.000,0,.750,.067,.000,0,0
2012-13,29,ATL,NBA,SG,6,225,.365,15.7,.603,.254,.111,.000,.238,.397,.474,.625,.286,,.400,.200,.222,.000,0,1.000,.120,.000,0,0
2013-14,30,DAL,NBA,PG,7,176,.470,16.2,.621,.227,.091,.136,.167,.379,.488,.600,.500,.444,.364,.440,.050,.015,1,.273,.080,.000,2,0
2014-15,31,DAL,NBA,PG,4,74,.348,17.3,.522,.130,.261,.087,.043,.478,.667,1.000,.333,1.000,1.000,.000,.625,.000,0,,.364,.000,1,0
2015-16,32,DAL,NBA,PG,5,121,.500,13.4,.567,.433,.067,.033,.033,.433,.647,.692,.500,.000,1.000,.308,.545,.000,0,.750,.231,.000,1,0
Career,,,NBA,,64,1517,.450,12.1,.765,.335,.148,.108,.173,.235,.510,.559,.465,.500,.458,.257,.283,.002,1,.655,.177,.100,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,DAL,NBA,,54,1172,.472,11.1,.802,.374,.149,.130,.149,.198,.520,.558,.473,.521,.473,.274,.299,.003,1,.550,.219,.125,6,0
1 season,,ATL,NBA,,6,225,.365,15.7,.603,.254,.111,.000,.238,.397,.474,.625,.286,,.400,.200,.222,.000,0,1.000,.120,.000,0,0
1 season,,UTA,NBA,,4,120,.396,15.3,.688,.146,.188,.083,.271,.313,.455,.429,.556,.250,.462,.267,.200,.000,0,.750,.067,.000,0,0
