,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,21,DAL,NBA,PG,9,80,72%,28%,,,,-9.5,-8.4,3,4,3,1,3,0,27,0,3
2005-06,22,DAL,NBA,PG,23,558,41%,60%,,,,+1.3,-6.2,25,7,31,9,36,17,115,15,16
2006-07,23,DAL,NBA,PG,6,163,100%,,,,,-9.9,-5.7,4,2,12,2,11,4,73,5,6
2011-12,28,UTA,NBA,PG,4,120,100%,,,,,-21.1,-7.9,9,0,5,2,8,1,32,2,1
2012-13,29,ATL,NBA,SG,6,225,25%,75%,,,,-6.0,-0.9,6,3,4,0,10,1,49,2,5
2013-14,30,DAL,NBA,PG,7,176,98%,2%,,,,-1.5,+2.2,8,1,2,2,4,2,62,1,3
2014-15,31,DAL,NBA,PG,4,74,50%,50%,,,,-17.9,-17.8,1,3,3,0,1,1,9,1,2
2015-16,32,DAL,NBA,PG,5,121,10%,84%,6%,,,-13.2,+13.2,0,3,5,0,5,1,18,2,1
Career,,,NBA,,64,1517,56%,44%,,,,-5.8,-3.7,56,23,65,16,78,27,385,28,37
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,DAL,NBA,,54,1172,57%,42%,1%,,,-4.1,-3.8,41,20,56,14,60,25,304,24,31
1 season,,ATL,NBA,,6,225,25%,75%,,,,-6.0,-0.9,6,3,4,0,10,1,49,2,5
1 season,,UTA,NBA,,4,120,100%,,,,,-21.1,-7.9,9,0,5,2,8,1,32,2,1
