,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2016-17,21,GSW,NBA,41:51,8,13,3,6,7,8,3,4,2,5,7,6,3,2,2,4,19,14.4
2017-18,22,GSW,NBA,35:03,7,10,3,6,6,9,4,4,3,5,8,7,4,2,4,4,18,20.5
2018-19,23,TOT,NBA,26:34,5,9,3,4,4,5,3,4,2,3,5,3,3,1,3,5,13,12.7
2018-19,23,CLE,NBA,18:01,1,5,1,2,1,4,0,0,0,2,2,1,1,0,3,1,3,2.7
2018-19,23,TOR,NBA,26:34,5,9,3,4,4,5,3,4,2,3,5,3,3,1,3,5,13,12.7
2019-20,24,TOR,NBA,42:53,8,12,3,5,6,8,2,2,3,6,7,11,4,3,3,5,18,20.2
Career,,,,42:53,8,13,3,6,7,9,4,4,3,6,8,11,4,3,4,5,19,20.5
2 Seasons,,GSW,NBA,41:51,8,13,3,6,7,9,4,4,3,5,8,7,4,2,4,4,19,20.5
2 Seasons,,TOR,NBA,42:53,8,12,3,5,6,8,3,4,3,6,7,11,4,3,3,5,18,20.2
1 Season,,CLE,NBA,18:01,1,5,1,2,1,4,0,0,0,2,2,1,1,0,3,1,3,2.7
