Season,Team,Lg,Salary
2016-17,Golden State Warriors,NBA,"$543,471"
2017-18,Golden State Warriors,NBA,"$1,312,611"
2018-19,Toronto Raptors,NBA,"$786,211"
2018-19,Cleveland Cavaliers,NBA,"$323,529"
Career,(may be incomplete),,"$2,965,822"
