,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2016-17,21,GSW,NBA,SG,71,1074,4%,69%,27%,,,-1.4,-18.1,26,7,38,0,17,2,186,3,18
2017-18,22,GSW,NBA,SG,57,961,47%,48%,5%,,,-2.5,-11.5,18,14,35,3,17,3,194,6,19
2018-19,23,TOT,NBA,SG,29,397,1%,46%,46%,7%,,-5.2,-3.4,9,4,19,1,8,3,78,1,3
2018-19,23,CLE,NBA,SG,3,53,,78%,22%,,,-25.9,-16.0,1,0,0,0,0,1,6,0,1
2018-19,23,TOR,NBA,SG,26,344,2%,41%,49%,9%,,-2.1,-8.8,8,4,19,1,8,2,72,1,2
2019-20,24,TOR,NBA,SF,37,908,,24%,70%,6%,,+0.9,-8.5,11,11,32,2,10,1,194,2,8
Career,,,NBA,,194,3340,15%,48%,35%,3%,,-1.5,-11.8,64,36,124,6,52,9,652,12,48
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,GSW,NBA,,128,2035,24%,59%,16%,,,-1.9,-15.0,44,21,73,3,34,5,380,9,37
2 seasons,,TOR,NBA,,63,1252,,29%,65%,6%,,0.0,-8.6,19,15,51,3,18,3,266,3,10
1 season,,CLE,NBA,,3,53,,78%,22%,,,-25.9,-16.0,1,0,0,0,0,1,6,0,1
