,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2012-13,19,KANSAS,25,125,18,54,10,36,10,16,7,29,1,4,2,11,20,56,.333,.278,.625,5.0,2.2,1.2,0.0
2013-14,20,KANSAS,18,113,15,34,8,25,6,12,4,22,4,5,3,7,10,44,.441,.320,.500,6.3,2.4,1.2,0.2
2015-16,22,NEBRASKA,34,1010,195,405,87,211,86,111,40,199,20,39,11,53,89,563,.481,.412,.775,29.7,16.6,5.9,0.6
2016-17,23,SYRACUSE,34,1266,199,451,112,278,118,141,28,158,38,55,12,56,72,628,.441,.403,.837,37.2,18.5,4.6,1.1
Career,,,111,2514,427,944,217,550,220,280,79,408,63,103,28,127,191,1291,.452,.395,.786,22.6,11.6,3.7,0.6
